ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,LargePhoto,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
555,FB-9873,6,G  ,NULL,Front Brakes,Frenos delanteros,Freins avant,47.2860,1,Silver,500,375,106.5000,NULL,NA,317.0,1,NULL,63.9000,NULL,NULL,Front Brakes,0x47494638,All-weather brake pads; provides superior stopping by applying more surface to the rim.,Patins de freinage pour tous les tempsˇ; freinage renforcÇ par l'application d'une plus grande surface sur la jante.,??????;???????????????????????,????? ??? ?????? (???) ?????? ????? ???? ?????? ??????? ??? ???? ??????? ????? ????? ???? ?????? ????? ???? ?? ??? ??????? ??? ?????? ???????.,?????? ????? ???????? ??? ??? ?????; ?????? ????? ????? ??-??? ???? ???? ??? ??????.,????????????????????????? ????????????????????? ??????????????????????????????,Allwetter-BremsbelÑge fÅr erstklassiges Bremsen durch mehr Reibung auf der Felge.,???????? ???????????????????????????????????????,"TÅm hava durumlarina uygun fren pedleri, jantin daha bÅyÅk bir yÅzeyine uygulanarak áok gÅálÅ durdurma saglar.",2013-07-01 00:00:00.000,NULL,Current
556,CS-4759,8,G  ,NULL,LL Crankset,Bielas GB,PÇdalier LL,77.9176,1,Black,500,375,175.4900,NULL,NA,600.0,1,NULL,105.2940,L ,NULL,LL Crankset,0x47494638,Super rigid spindle.,Axe träs rigide.,?????????,???? ????? ??? ???? ??????.,??? ???? ??????.,???????????????,Extrem robuste Achse.,??????????????,Äok saglam mil.,2013-07-01 00:00:00.000,NULL,Current
557,CS-6583,8,G  ,NULL,ML Crankset,Bielas GM,PÇdalier ML,113.8816,1,Black,500,375,256.4900,NULL,NA,635.0,1,NULL,153.8940,M ,NULL,ML Crankset,0x47494638,High-strength crank arm.,Manivelle haute rÇsistance.,???????,???? ????? ???? ?????.,???? ?????? ????? ?????.,?????????????????????????,Robuster Pedalarm.,??????? ????,Äok gÅálÅ krank kolu.,2013-07-01 00:00:00.000,NULL,Current
558,CS-9183,8,G  ,NULL,HL Crankset,Bielas GA,PÇdalier HL,179.8156,1,Black,500,375,404.9900,NULL,NA,575.0,1,NULL,242.9940,H ,NULL,HL Crankset,0x47494638,Triple crankset; alumunim crank arm; flawless shifting.,PÇdalier triple plateauxˇ; manivelle en aluminiumˇ; changement de braquet impeccable.,????;????;?????,?????? ????? ??????? ????? ????? ????????? ???????? ??? ????? ??? ???? ?????.,???? ?????? ??????, ???? ?????? ??????????, ????? ??????? ?????.,???????????????? ??????????????????? ????????????????????????????????,Dreifach-Kurbelsatz; Aluminium-Pedalarm; tadellose Gangschaltung.,???? ?????????????? ???? ???????????,"öálÅ ruble, alÅminyum krank kolu, takilmadan vites geáisi.",2013-07-01 00:00:00.000,NULL,Current
559,CH-0234,7,NULL,NULL,Chain,Cadena,Chaåne,8.9866,1,Silver,500,375,20.2400,NULL,NA,NULL,1,NULL,12.1440,NULL,NULL,Chain,0x474946380x0BA14084,Superior shifting performance.,Systäme de changement de vitesse träs performant.,????????,???? ???? ?? ??? ???????.,?????? ?????? ?????? ???????.,???????????????????????????????????????,Extrem leistungsstarke Gangschaltung.,?????????,östÅn vites geáisi performansi.,2013-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,3,LB ,CM ,Touring-2000 Blue, 60,Paseo: 2000, azul, 60,VÇlo de randonnÇe 2000 bleu, 60,755.1508,1,Blue,100,75,1214.8500,60,60-62 CM,27.899999999999999,4,T ,728.9100,M ,U ,Touring-2000,0x474946380x7C08311C,The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.,La selle rembourrÇe offre un confort optimal. Le porte-bagages nouvellement remaniÇ offre diverses possibilitÇs d'ajout de paniers ou de sacoches. Ce vÇlo reste parfaitement stable une fois chargÇ.,???????,?????????,??????????????????????????????????????????,?? ???? ??????? ?????? ??????? ?? ???? ????? ????? ?? ??? ????? ?? ??????? ???? ?????? ??? ???? ?? ???? ??????? ??????? ??????? ????? ????? ?????? ???? ?? ??? ????? ??? ???????. ?????? ??? ??????? ???????? ??? ??? ??????? ???????.,????? ?????? ??????? ????? ????? ????? ????? ???? ???? ????? ???? ?? ?????? ???? ???? ????? ??????? ????? ????? ????. ??????? ??? ?????? ?? ?????? ?? ????? ???.,?????????????????????????????????????????????????? ???????????????? ???????????????????????????????????????? ????????????????? ???????????????,"Der Polstersattel bietet Fahrkomfort fÅr den ganzen Tag, und der GepÑcktrÑger mit neuem Design bietet viel Platz fÅr Fahrradtaschen und Kîrbe. Dieses Fahrrad behÑlt seine StabilitÑt auch im voll beladenen Zustand.",????? ???? ???? 1 ???????????????????????????????? ?????????????????????????????????????????,"ôzel yapim konforlu sele ile tÅm gÅn bisiklet sÅrebilirsiniz, ayrica kisa sÅre înce yeniden tasarlanan tasiyicida sepet ve bisiklet áantasi eklenebilecek bol yer vardir.  Bu bisiklet tam olarak yÅklendiginde dengelidir.",2013-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,3,LB ,CM ,Touring-1000 Yellow, 46,Paseo: 1000, amarilla, 46,VÇlo de randonnÇe 1000 jaune, 46,1481.9379,1,Yellow,100,75,2384.0700,46,42-46 CM,25.129999999999999,4,T ,1430.4420,H ,U ,Touring-1000,0x474946380xA048C09F,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Voyagez confortablement et avec ÇlÇgance. Confort et sÇcuritÇ maximum. Large Çventail de vitesses pour gravir toutes les cìtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.,??????????????,?????????????????,??????????????????????,????,?????,????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.,????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.,???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????,Fahren Sie mit Stil und Komfort. Design fÅr maximalen Komfort und maximale Sicherheit. Viele GÑnge fÅr jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.,?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????,"Tarz ve konforlu yolculuk. Maksimum konfor ve gÅvenlik iáin tasarlandi. TÅm tepelere áikacak kadar áok vitesli. YÅksek teknoloji alÅminyum alasimi yapisi, dayaniklilik saglarken hafiflikten de taviz vermiyor.",2013-07-01 00:00:00.000,NULL,Current
562,BK-T79Y-50,3,LB ,CM ,Touring-1000 Yellow, 50,Paseo: 1000, amarilla, 50,VÇlo de randonnÇe 1000 jaune, 50,1481.9379,1,Yellow,100,75,2384.0700,50,48-52 CM,25.420000000000002,4,T ,1430.4420,H ,U ,Touring-1000,0x474946380xA048C09F,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Voyagez confortablement et avec ÇlÇgance. Confort et sÇcuritÇ maximum. Large Çventail de vitesses pour gravir toutes les cìtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.,??????????????,?????????????????,??????????????????????,????,?????,????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.,????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.,???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????,Fahren Sie mit Stil und Komfort. Design fÅr maximalen Komfort und maximale Sicherheit. Viele GÑnge fÅr jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.,?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????,"Tarz ve konforlu yolculuk. Maksimum konfor ve gÅvenlik iáin tasarlandi. TÅm tepelere áikacak kadar áok vitesli. YÅksek teknoloji alÅminyum alasimi yapisi, dayaniklilik saglarken hafiflikten de taviz vermiyor.",2013-07-01 00:00:00.000,NULL,Current
563,BK-T79Y-54,3,LB ,CM ,Touring-1000 Yellow, 54,Paseo: 1000, amarilla, 54,VÇlo de randonnÇe 1000 jaune, 54,1481.9379,1,Yellow,100,75,2384.0700,54,54-58 CM,25.68,4,T ,1430.4420,H ,U ,Touring-1000,0x474946380xA048C09F,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Voyagez confortablement et avec ÇlÇgance. Confort et sÇcuritÇ maximum. Large Çventail de vitesses pour gravir toutes les cìtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.,??????????????,?????????????????,??????????????????????,????,?????,????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.,????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.,???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????,Fahren Sie mit Stil und Komfort. Design fÅr maximalen Komfort und maximale Sicherheit. Viele GÑnge fÅr jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.,?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????,"Tarz ve konforlu yolculuk. Maksimum konfor ve gÅvenlik iáin tasarlandi. TÅm tepelere áikacak kadar áok vitesli. YÅksek teknoloji alÅminyum alasimi yapisi, dayaniklilik saglarken hafiflikten de taviz vermiyor.",2013-07-01 00:00:00.000,NULL,Current
564,BK-T79Y-60,3,LB ,CM ,Touring-1000 Yellow, 60,Paseo: 1000, amarilla, 60,VÇlo de randonnÇe 1000 jaune, 60,1481.9379,1,Yellow,100,75,2384.0700,60,60-62 CM,25.899999999999999,4,T ,1430.4420,H ,U ,Touring-1000,0x474946380xA048C09F,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Voyagez confortablement et avec ÇlÇgance. Confort et sÇcuritÇ maximum. Large Çventail de vitesses pour gravir toutes les cìtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.,??????????????,?????????????????,??????????????????????,????,?????,????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.,????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.,???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????,Fahren Sie mit Stil und Komfort. Design fÅr maximalen Komfort und maximale Sicherheit. Viele GÑnge fÅr jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.,?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????,"Tarz ve konforlu yolculuk. Maksimum konfor ve gÅvenlik iáin tasarlandi. TÅm tepelere áikacak kadar áok vitesli. YÅksek teknoloji alÅminyum alasimi yapisi, dayaniklilik saglarken hafiflikten de taviz vermiyor.",2013-07-01 00:00:00.000,NULL,Current
565,BK-T18U-54,3,LB ,CM ,Touring-3000 Blue, 54,Paseo: 3000, azul, 54,VÇlo de randonnÇe 3000 bleu, 54,461.4448,1,Blue,100,75,742.3500,54,54-58 CM,29.68,4,T ,445.4100,L ,U ,Touring-3000,0x474946380x7C08311C,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,VÇlo de qualitÇ pour tous usages, dotÇ d'un bon niveau de confort et de sÇcuritÇ. PrÇsente des pneus plus larges et plus stables pour les sorties en ville ou les randonnÇes du week-end.,????????,?????????????????????????,????????????,???? ????? ????? ???? ????? ????????? ??? ????? ??? ????? ?????? ??????? ???????? ?? ????????. ??? ????? ??????? ???? ????? ??????? ?? ????? ??? ????? ??????? ?? ????? ?????? ?? ????? ????? ??????? ?????????.,????? ????? ??? ???? ?? ?????? ?????? ???????? ???????? ????. ?????? ?????? ????? ??????? ???? ?????? ????? ???? ?? ?????? ???????.,????????????????????????? ??????????????????????????????????  ?????????????? ????????????????????????????????????????????????????????????,"Ein gÅnstiges Allzweckfahrrad mit Basiskomfort und -sicherheit. Die breiten, stabilen Reifen sind ideal fÅr die Stadt und WochenendausflÅge.",????????????????????????????????????????????????????????????????,Temel konfor ve gÅvenlik îzellikleriyle her yerde kullanabileceginiz degerli bir bisiklet. Sehirde sÅrÅs veya hafta sonu yolculuklari iáin daha genis ve saglam tekerlekler.,2013-07-01 00:00:00.000,NULL,Current
566,BK-T18U-58,3,LB ,CM ,Touring-3000 Blue, 58,Paseo: 3000, azul, 58,VÇlo de randonnÇe 3000 bleu, 58,461.4448,1,Blue,100,75,742.3500,58,54-58 CM,29.899999999999999,4,T ,445.4100,L ,U ,Touring-3000,0x474946380x7C08311C,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,VÇlo de qualitÇ pour tous usages, dotÇ d'un bon niveau de confort et de sÇcuritÇ. PrÇsente des pneus plus larges et plus stables pour les sorties en ville ou les randonnÇes du week-end.,????????,?????????????????????????,????????????,???? ????? ????? ???? ????? ????????? ??? ????? ??? ????? ?????? ??????? ???????? ?? ????????. ??? ????? ??????? ???? ????? ??????? ?? ????? ??? ????? ??????? ?? ????? ?????? ?? ????? ????? ??????? ?????????.,????? ????? ??? ???? ?? ?????? ?????? ???????? ???????? ????. ?????? ?????? ????? ??????? ???? ?????? ????? ???? ?? ?????? ???????.,????????????????????????? ??????????????????????????????????  ?????????????? ????????????????????????????????????????????????????????????,"Ein gÅnstiges Allzweckfahrrad mit Basiskomfort und -sicherheit. Die breiten, stabilen Reifen sind ideal fÅr die Stadt und WochenendausflÅge.",????????????????????????????????????????????????????????????????,Temel konfor ve gÅvenlik îzellikleriyle her yerde kullanabileceginiz degerli bir bisiklet. Sehirde sÅrÅs veya hafta sonu yolculuklari iáin daha genis ve saglam tekerlekler.,2013-07-01 00:00:00.000,NULL,Current
567,BK-T18U-62,3,LB ,CM ,Touring-3000 Blue, 62,Paseo: 3000, azul, 62,VÇlo de randonnÇe 3000 bleu, 62,461.4448,1,Blue,100,75,742.3500,62,60-62 CM,30.0,4,T ,445.4100,L ,U ,Touring-3000,0x474946380x7C08311C,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,VÇlo de qualitÇ pour tous usages, dotÇ d'un bon niveau de confort et de sÇcuritÇ. PrÇsente des pneus plus larges et plus stables pour les sorties en ville ou les randonnÇes du week-end.,????????,?????????????????????????,????????????,???? ????? ????? ???? ????? ????????? ??? ????? ??? ????? ?????? ??????? ???????? ?? ????????. ??? ????? ??????? ???? ????? ??????? ?? ????? ??? ????? ??????? ?? ????? ?????? ?? ????? ????? ??????? ?????????.,????? ????? ??? ???? ?? ?????? ?????? ???????? ???????? ????. ?????? ?????? ????? ??????? ???? ?????? ????? ???? ?? ?????? ???????.,????????????????????????? ??????????????????????????????????  ?????????????? ????????????????????????????????????????????????????????????,"Ein gÅnstiges Allzweckfahrrad mit Basiskomfort und -sicherheit. Die breiten, stabilen Reifen sind ideal fÅr die Stadt und WochenendausflÅge.",????????????????????????????????????????????????????????????????,Temel konfor ve gÅvenlik îzellikleriyle her yerde kullanabileceginiz degerli bir bisiklet. Sehirde sÅrÅs veya hafta sonu yolculuklari iáin daha genis ve saglam tekerlekler.,2013-07-01 00:00:00.000,NULL,Current
568,BK-T18Y-44,3,LB ,CM ,Touring-3000 Yellow, 44,Paseo: 3000, amarilla, 44,VÇlo de randonnÇe 3000 jaune, 44,461.4448,1,Yellow,100,75,742.3500,44,42-46 CM,28.77,4,T ,445.4100,L ,U ,Touring-3000,0x474946380xA048C09F,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,VÇlo de qualitÇ pour tous usages, dotÇ d'un bon niveau de confort et de sÇcuritÇ. PrÇsente des pneus plus larges et plus stables pour les sorties en ville ou les randonnÇes du week-end.,????????,?????????????????????????,????????????,???? ????? ????? ???? ????? ????????? ??? ????? ??? ????? ?????? ??????? ???????? ?? ????????. ??? ????? ??????? ???? ????? ??????? ?? ????? ??? ????? ??????? ?? ????? ?????? ?? ????? ????? ??????? ?????????.,????? ????? ??? ???? ?? ?????? ?????? ???????? ???????? ????. ?????? ?????? ????? ??????? ???? ?????? ????? ???? ?? ?????? ???????.,????????????????????????? ??????????????????????????????????  ?????????????? ????????????????????????????????????????????????????????????,"Ein gÅnstiges Allzweckfahrrad mit Basiskomfort und -sicherheit. Die breiten, stabilen Reifen sind ideal fÅr die Stadt und WochenendausflÅge.",????????????????????????????????????????????????????????????????,Temel konfor ve gÅvenlik îzellikleriyle her yerde kullanabileceginiz degerli bir bisiklet. Sehirde sÅrÅs veya hafta sonu yolculuklari iáin daha genis ve saglam tekerlekler.,2013-07-01 00:00:00.000,NULL,Current
569,BK-T18Y-50,3,LB ,CM ,Touring-3000 Yellow, 50,Paseo: 3000, amarilla, 50,VÇlo de randonnÇe 3000 jaune, 50,461.4448,1,Yellow,100,75,742.3500,50,48-52 CM,29.129999999999999,4,T ,445.4100,L ,U ,Touring-3000,0x474946380xA048C09F,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,VÇlo de qualitÇ pour tous usages, dotÇ d'un bon niveau de confort et de sÇcuritÇ. PrÇsente des pneus plus larges et plus stables pour les sorties en ville ou les randonnÇes du week-end.,????????,?????????????????????????,????????????,???? ????? ????? ???? ????? ????????? ??? ????? ??? ????? ?????? ??????? ???????? ?? ????????. ??? ????? ??????? ???? ????? ??????? ?? ????? ??? ????? ??????? ?? ????? ?????? ?? ????? ????? ??????? ?????????.,????? ????? ??? ???? ?? ?????? ?????? ???????? ???????? ????. ?????? ?????? ????? ??????? ???? ?????? ????? ???? ?? ?????? ???????.,????????????????????????? ??????????????????????????????????  ?????????????? ????????????????????????????????????????????????????????????,"Ein gÅnstiges Allzweckfahrrad mit Basiskomfort und -sicherheit. Die breiten, stabilen Reifen sind ideal fÅr die Stadt und WochenendausflÅge.",????????????????????????????????????????????????????????????????,Temel konfor ve gÅvenlik îzellikleriyle her yerde kullanabileceginiz degerli bir bisiklet. Sehirde sÅrÅs veya hafta sonu yolculuklari iáin daha genis ve saglam tekerlekler.,2013-07-01 00:00:00.000,NULL,Current
